eventID,Agency,Identifier,year,month,day,hour,minute,second,timeError,longitude,latitude,SemiMajor90,SemiMinor90,ErrorStrike,depth,depthError,magnitude,sigmaMagnitude
766899,ISC,ISC|ATH-ML,1972,11,1,15,57,31.9,0.63,25.509,36.0963,5.147,6.2,90,49.2,9.3,3.85,0.22
767018,ISC,ISC|ATH-ML,1972,11,4,22,48,12.24,0.36,25.4716,36.397,3.6,3.9,90,0,,3.66,0.22
767066,ISC,ISC|ATH-ML,1972,11,6,7,7,27.21,1.21,27.4015,36.1779,9.5,5.118,,5,7.7,4.22,0.22
767409,ISC,ISC|ATH-ML,1972,11,16,1,17,1.02,0.5,26.6283,35.545,4.8,2.71,,0,,4.22,0.22
767410,ISC,ISC|ATH-ML,1972,11,16,1,31,31.05,0.77,26.6312,35.536,8.8,5.33,,0,,4.22,0.22
765540,ISC,ISC|ATH-ML,1972,12,2,13,28,22.75,0.59,27.0565,35.2849,3.9,2.547,,36.3,5.4,5.16,0.22
765609,ISC,ISC|ATH-ML,1972,12,4,3,24,55.06,0.63,27.2854,35.1873,5.141,4.8,90,33.5,7.1,4.5,0.22
766198,ISC,ISC|ATH-ML,1972,12,15,17,55,43.08,0.9,27.2189,35.1509,9.1,9.2,90,0,,4.31,0.22
766397,ISC,ISC|ATH-ML,1972,12,19,19,34,29.95,0.7,27.7416,35.2889,4.8,3.787,,40.8,6.8,4.78,0.22
766607,ISC,ISC|ATH-ML,1972,12,24,5,43,53.82,0.66,27.0772,37.609,6.528,6.4,90,0,,4.22,0.22
764872,ISC,ISC|ATH-ML,1973,1,13,23,12,5.83,1.01,26.7836,36.2952,10.2,7.915,,54,11.9,4.41,0.22
764999,ISC,ISC|ATH-ML,1973,1,17,19,6,2.98,0.27,25.6486,36.6958,2.702,1.6,90,0,,3.57,0.22
765419,ISC,ISC|ATH-ML,1973,1,30,5,41,43.93,0.53,26.192,38.6947,5.893,5.5,90,33,,3.94,0.22
765420,ATH,ATH|ATH-ML,1973,1,30,5,50,28,,26.2,38.3,,,,15.01,,3.57,0.22
763576,ISC,ISC|ATH-ML,1973,2,1,10,1,24.51,1.31,26.1238,34.9237,10.72,12.2,90,0,,4.03,0.22
763639,ISC,ISC|ATH-ML,1973,2,3,18,27,57.87,,26.7736,36.8841,,,,0,,3.47,0.22
763750,ISC,ISC|ATH-ML,1973,2,7,20,8,22.24,0.66,29.7643,37.577,6.103,5.6,90,33.9,9.1,4.5,0.22
763772,ISC,ISC|ATH-ML,1973,2,8,14,33,14.13,1.14,28.7278,39.2465,11.77,9,90,38.3,16.1,4.41,0.22
764401,ISC,ISC|MOS-MB,1973,2,27,17,10,10.54,1.4,29.8663,38.834,3.755,4.1,90,30.3,13,4.97,0.225
762229,ISC,ISC|ATH-ML,1973,3,2,19,30,0.88,1.2,28.1126,39.2408,11.42,13.8,90,55,,4.41,0.22
761313,ISC,ISC|ATH-ML,1973,4,8,9,52,47.45,0.94,28.3922,39.1658,3.062,3.4,90,7,6.7,4.41,0.22
761321,ISC,ISC|ATH-ML,1973,4,8,19,33,31.14,0.63,25.8434,36.8416,6.7,4.978,,0,,3.85,0.22
761693,ISC,ISC|ATH-ML,1973,4,19,6,0,17.93,0.58,27.4122,35.9563,5.658,5.9,90,47.3,7.1,4.41,0.22
761699,ISC,ISC|ATH-ML,1973,4,19,11,26,25.22,1.26,26.4171,36.8143,12.2,8.975,,0,,4.13,0.22
761701,ISC,ISC|ATH-ML,1973,4,19,11,34,31.82,0.79,26.5828,36.8924,6.8,7.3,90,0,,3.85,0.22
761719,ISC,ISC|ATH-ML,1973,4,19,22,13,54.54,1.6,26.9419,38.2877,4.278,4.2,90,17.3,15.1,4.5,0.22
761722,ISC,ISC|ATH-ML,1973,4,19,23,8,23.03,1.44,27.0107,37.4611,8.2,6.033,,5.2,15.3,3.94,0.22
761734,ISC,ISC|ATH-ML,1973,4,20,6,6,19.16,2.19,26.5058,36.8496,22.84,23.8,90,0,,3.85,0.22
761758,ISC,ISC|ATH-ML,1973,4,21,2,5,16.64,1.49,26.9192,38.4314,13.41,15.3,90,0,,4.22,0.22
760272,ISC,ISC|ATH-ML,1973,5,7,12,0,48.61,,25.5192,35.5894,,,,0,,3.38,0.22
759043,ISC,ISC|ATH-ML,1973,6,5,14,33,59.23,1.04,26.0113,38.6759,5,3.763,,4.3,8.8,3.66,0.22
759098,ISC,ISC|ATH-ML,1973,6,7,0,6,5.26,0.6,27.0706,35.0476,4.347,5.2,90,54.8,7.8,4.31,0.22
759592,ISC,ISC|ATH-ML,1973,6,19,9,4,44.34,2.26,25.6216,38.3491,21.91,20.8,90,0,,3.47,0.22
757824,ISC,ISC|ATH-ML,1973,7,1,14,23,33.46,1.06,26.9286,37.4337,8.354,10.3,90,0,,3.94,0.22
758000,ISC,ISC|ATH-ML,1973,7,5,21,12,12.33,0.66,29.2161,38.8029,6.936,5.7,90,42.7,11,3.85,0.22
758501,ISC,ISC|ATH-ML,1973,7,19,22,32,52.07,3.62,27.1552,36.0394,37.2,15.41,,0,,4.22,0.22
758798,ISC,ISC|ATH-ML,1973,7,28,18,55,11.36,0.52,31.3896,36.0557,4.9,3.59,,76.7,5.4,4.69,0.22
758838,ISC,ISC|ATH-ML,1973,7,29,15,1,20.6,2,28.5622,37.118,6.762,5.7,90,18.2,18.1,4.41,0.22
756968,ISC,ISC|ATH-ML,1973,8,4,12,1,25.8,0.41,26.4949,37.1566,5.093,4.3,90,0,,3.47,0.22
757473,ISC,ISC|ATH-ML,1973,8,21,21,17,5.72,1.69,25.9911,36.8257,15.75,17.1,90,0,,3.85,0.22
756139,ISC,ISC|ATH-ML,1973,9,6,10,22,5.8,1.21,25.5604,37.8327,16.7,12.96,,74.9,34.4,3.29,0.22
756288,ISC,ISC|ATH-ML,1973,9,12,1,26,49.02,0.26,26.9855,36.5644,2.916,3.5,90,156.7,3.3,4.22,0.22
756357,ISC,ISC|ATH-ML,1973,9,14,19,43,35.46,1.09,26.5398,38.5782,11.05,12,90,0,,3.57,0.22
756399,ISC,ISC|ATH-ML,1973,9,16,1,24,31.74,1,25.4296,38.0828,8.58,9.6,90,0,,3.29,0.22
756468,ISC,ISC|ATH-ML,1973,9,18,8,47,45.18,0.78,30.3566,36.8496,6.6,4.737,,35.4,8.5,4.87,0.22
756679,ISC,ISC|ATH-ML,1973,9,25,4,33,7.63,1.66,26.5526,38.3008,9.103,7.5,90,12.1,17.1,3.85,0.22
756807,ISC,ISC|ATH-ML,1973,9,29,15,2,19.69,2.53,26.1396,37.0479,26.24,18.2,90,0,,3.66,0.22
755198,ISC,ISC|ATH-ML,1973,10,6,21,19,59.01,0.79,26.3354,34.8018,5.8,3.728,,38.7,7.2,4.78,0.22
755314,ISC,ISC|ATH-ML,1973,10,10,11,5,34.8,0.48,28.451,34.3361,4.1,2.973,,62.9,3.9,4.69,0.22
755404,ISC,ISC|ATH-ML,1973,10,13,6,0,34.96,0.66,26.3875,34.7007,3.815,4.4,90,52.2,6.2,4.5,0.22
755463,ISC,ISC|ATH-ML,1973,10,14,18,7,6.45,0.62,26.306,34.6788,4.1,2.977,,51.1,5.7,4.69,0.22
754155,ISC,ISC|ATH-ML,1973,11,5,11,50,3.4,0.19,25.6109,38.3114,1.922,1.4,90,13.8,2.6,3.38,0.22
754354,ISC,ISC|ATH-ML,1973,11,12,0,7,11.31,0.61,27.7383,35.3541,4,2.985,,46.5,5.8,4.97,0.22
754355,ISC,ISC|ATH-ML,1973,11,12,0,11,49.4,0.26,27.653,35.3953,4.1,3.269,,21,,5.25,0.22
754356,ISC,ISC|ATH-ML,1973,11,12,0,36,12.2,1.48,27.8103,35.2202,11.3,13.3,90,0,,4.22,0.22
754361,ISC,ISC|ATH-ML,1973,11,12,4,16,39.02,0.8,27.9346,35.3322,7.4,4.095,,70.7,3.6,4.13,0.22
754366,ISC,ISC|ATH-ML,1973,11,12,7,54,8.95,0.97,27.842,35.1705,8.877,8.8,90,81.8,11.4,4.41,0.22
754399,ISC,ISC|ATH-ML,1973,11,13,13,41,49.98,1.21,27.6702,35.3423,11.3,8.802,,0,,4.31,0.22
754428,ISC,ISC|ATH-ML,1973,11,14,9,33,57.45,0.69,27.7406,35.286,4.7,3.755,,42.2,7.1,4.5,0.22
754556,ISC,ISC|ATH-ML,1973,11,19,7,28,59.92,0.48,27.7071,35.3404,2.782,3.4,90,59.6,4.6,5.06,0.22
754557,ISC,ISC|ATH-ML,1973,11,19,7,33,51.52,0.51,27.8592,35.3467,4.087,4.8,90,83.3,4.2,4.59,0.22
754687,ISC,ISC|ATH-ML,1973,11,22,12,10,36.4,3.62,26.3849,37.7705,13.03,12.9,90,13.6,27.6,3.47,0.22
753316,ISC,ISC|ATH-ML,1973,12,5,3,50,50.45,0.33,26.4192,35.3625,2.5,1.753,,69.6,2.9,5.06,0.22
753379,ISC,ISC|ATH-ML,1973,12,6,19,51,57.45,0.51,27.7466,35.2795,4.4,2.808,,55.4,4.7,4.69,0.22
753426,ISC,ISC|ATH-ML,1973,12,8,19,40,6.85,2.47,29.7522,37.3215,7.372,6.3,90,17.3,23.9,4.31,0.22
753427,ISC,ISC|ATH-ML,1973,12,8,21,2,42.42,0.79,27.8114,35.1959,5.876,6.7,90,49.5,9.9,4.5,0.22
753551,ISC,ISC|ATH-ML,1973,12,13,13,52,47.76,0.67,25.8788,36.5431,6.757,7.2,90,40,,4.13,0.22
753681,ISC,ISC|ATH-ML,1973,12,18,15,56,54.77,1.25,26.4722,37.4315,11.78,11.5,90,0,,3.75,0.22
753802,ISC,ISC|ATH-ML,1973,12,23,19,21,51.17,0.48,26.1207,35.9495,4.38,4.2,90,0,,3.75,0.22
753803,ISC,ISC|ATH-ML,1973,12,23,20,49,26.71,0.58,25.9438,35.9033,6.3,3.929,,50,,4.03,0.22
753804,ISC,ISC|ATH-ML,1973,12,23,22,3,9.65,0.85,25.8827,35.9646,9.899,9,90,50,,4.22,0.22
753805,ISC,ISC|ATH-ML,1973,12,23,22,23,2.15,1.12,26.1435,35.7476,12.1,8.173,,50,,4.13,0.22
753819,ISC,ISC|ATH-ML,1973,12,24,13,53,54.76,0.91,27.6928,35.0822,7.3,5.45,,53.4,8.3,4.97,0.22
752301,ISC,ISC|ATH-ML,1974,1,5,8,19,39.36,0.38,27.7781,39.2733,3.7,4.2,90,0,,3.85,0.22
752302,ISC,ISC|ATH-ML,1974,1,5,8,24,37.95,0.85,27.729,39.2864,8.491,9.2,90,0,,3.38,0.22
752338,ISC,ISC|ATH-ML,1974,1,6,7,46,7.94,0.58,27.806,35.2914,5.028,6,90,64.4,9.7,4.5,0.22
752709,ISC,ISC|ATH-ML,1974,1,17,1,36,48.71,2.43,27.5618,36.8131,25.76,20.4,90,0,,4.22,0.22
752737,ISC,ISC|ATH-ML,1974,1,17,20,33,37.28,1.31,27.5731,35.5815,8.6,4.319,,8.6,7.1,3.94,0.22
752831,ISC,ISC|ATH-ML,1974,1,21,0,13,8.51,0.41,28.0299,36.1816,4.6,4.3,90,76.6,4.5,3.85,0.22
753007,ISC,ISC|ATH-ML,1974,1,26,5,19,16.26,1.48,29.7376,37.414,3.638,3.7,90,21.3,14.8,4.41,0.22
753010,ISC,ISC|ATH-ML,1974,1,26,5,49,19.73,1.17,29.6035,37.2476,12.81,10.5,90,33.9,27.2,4.22,0.22
753068,ATH,ATH|ATH-ML,1974,1,27,23,10,36,,25.7,36.5,,,,15.01,,3.75,0.22
751071,ISC,ISC|MOS-MB,1974,2,1,0,1,2.12,0.93,27.2172,38.5522,2.6,3,90,24.3,7.5,5.34,0.225
751155,ISC,ISC|ATH-ML,1974,2,2,1,37,14.14,1.28,27.3134,38.6452,4.678,4.6,90,0.3,10.6,4.03,0.22
751190,ISC,ISC|ATH-ML,1974,2,3,1,52,55.7,0.36,27.2174,38.6568,3.522,3.4,90,0,,3.94,0.22
751218,ISC,ISC|ATH-ML,1974,2,3,15,45,20.04,0.31,27.331,38.6415,3.359,2.7,90,0,,3.94,0.22
751304,ISC,ISC|ATH-ML,1974,2,5,15,5,25.03,0.23,26.8601,36.7392,2.3,1.8,,156.5,2.3,4.41,0.22
751343,ISC,ISC|ATH-ML,1974,2,6,10,35,10.58,0.34,26.0577,38.1413,3.516,3,90,0,,3.75,0.22
751355,ISC,ISC|ATH-ML,1974,2,6,17,36,39.65,1.2,26.1214,38.0668,9.668,10.6,90,0,,3.66,0.22
751601,ISC,ISC|ATH-ML,1974,2,12,11,59,26.36,0.39,27.3925,38.6101,5.267,2.8,90,0,,3.47,0.22
751623,ISC,ISC|ATH-ML,1974,2,13,11,54,40.99,0.8,27.0024,38.0831,8.21,6.7,90,0,,3.29,0.22
751670,ISC,ISC|ATH-ML,1974,2,15,1,9,26.3,1.18,26.4129,36.5391,12.09,12.4,90,48.3,35,4.03,0.22
752033,ISC,ISC|ATH-ML,1974,2,26,7,32,17.82,2.34,27.4775,38.3238,28.79,28,90,43.9,30.1,4.03,0.22
749925,ISC,ISC|ATH-ML,1974,3,1,6,4,49.44,0.89,25.5099,36.6653,3.337,2.5,90,0.2,7.8,3.57,0.22
749928,ISC,ISC|ATH-ML,1974,3,1,6,47,25.78,0.76,25.5688,36.7499,3.317,3.5,90,5.5,6.8,3.57,0.22
750413,ISC,ISC|ATH-ML,1974,3,12,18,21,34.74,0.44,26.4044,36.7594,3.7,2.5,,45.1,4.5,4.78,0.22
750561,ISC,ISC|ATH-ML,1974,3,16,17,50,11.57,3.77,26.2125,35.8395,35.2,12.27,,0,,3.47,0.22
750735,ISC,ISC|ATH-ML,1974,3,22,12,12,7.42,1,25.874,38.0753,9.871,8.1,90,0,,3.38,0.22
750736,ISC,ISC|ATH-ML,1974,3,22,12,13,43.13,0.85,25.9532,38.1232,6.655,6.1,90,0,,3.38,0.22
750813,ISC,ISC|ATH-ML,1974,3,24,7,9,30.62,1.61,29.5778,37.2712,9.406,7.2,90,7.8,12.5,3.94,0.22
748973,ISC,ISC|ATH-ML,1974,4,3,10,37,28.99,1.21,27.4496,38.343,10.7,10.7,90,0,,4.03,0.22
749157,ISC,ISC|ATH-ML,1974,4,8,17,35,39.58,0.27,27.1449,36.6209,3.299,3.5,90,149.1,3.3,3.85,0.22
749173,ISC,ISC|ATH-ML,1974,4,9,3,17,22.92,7.5,27.0232,35.727,68,16.56,,0,,3.94,0.22
749352,ISC,ISC|ATH-ML,1974,4,14,12,2,26.3,1.16,27.4688,36.0198,12.8,10.33,,59.3,15.5,4.41,0.22
749638,ISC,ISC|ATH-ML,1974,4,22,3,20,14.41,0.49,27.6669,34.9181,3.985,4.1,90,64.9,4.8,4.41,0.22
749836,ISC,ISC|ATH-ML,1974,4,28,21,7,25.07,0.84,27.3444,35.7987,5,3.4,,10.4,6.4,4.22,0.22
747911,ISC,ISC|ATH-ML,1974,5,6,7,13,51.06,0.93,26.3385,35.8592,7,5.187,,5.5,8.4,3.85,0.22
747991,ISC,ISC|ATH-ML,1974,5,8,19,13,45.58,0.76,26.9025,36.6942,7.4,5.629,,0,,4.03,0.22
747998,ISC,ISC|ATH-ML,1974,5,8,22,24,54.83,0.55,27.0058,36.8679,6.4,4.512,,0,,4.03,0.22
748018,ISC,ISC|ATH-ML,1974,5,9,7,4,26.81,0.74,26.9624,36.7136,6.413,6.6,90,0,,3.57,0.22
748029,ISC,ISC|ATH-ML,1974,5,9,10,8,19.39,0.36,26.9598,36.7272,2.942,3.4,90,0,,3.94,0.22
748036,ISC,ISC|ATH-ML,1974,5,9,17,2,24.32,2.12,27.2169,36.6181,6.228,6.1,90,26.1,17.8,4.78,0.22
748051,ISC,ISC|ATH-ML,1974,5,10,5,51,54.92,0.22,26.9247,36.6636,1.8,2.1,90,0,,3.85,0.22
748113,ISC,ISC|ATH-ML,1974,5,12,0,20,57.56,0.27,26.8867,36.7121,2.8,1.916,,148.5,2.6,4.41,0.22
748136,ISC,ISC|ATH-ML,1974,5,12,15,6,12.32,0.95,27.4259,36.608,10.71,9.3,90,100,,4.22,0.22
748335,ISC,ISC|ATH-ML,1974,5,16,15,7,28.12,0.84,27.2676,36.1144,5.7,6.8,90,32.2,9.6,4.69,0.22
748464,ISC,ISC|ATH-ML,1974,5,19,22,1,9.69,0.33,26.3104,35.4738,2.5,1.629,,84.1,2.8,4.97,0.22
748621,ISC,ISC|ATH-ML,1974,5,24,21,27,8.6,0.94,29.2174,36.7252,7.711,8.4,90,36.9,19.6,4.41,0.22
746604,ISC,ISC|ATH-ML,1974,6,1,1,45,37.58,1.41,26.9857,38.618,11.83,14.1,90,0,,3.29,0.22
746777,ISC,ISC|ATH-ML,1974,6,6,9,49,21.93,2.15,25.7131,35.7253,23.01,12.7,90,8.2,23.3,3.47,0.22
746794,ISC,ISC|ATH-ML,1974,6,6,18,54,27.08,0.51,25.9279,35.7751,5.079,4.7,90,0,,3.57,0.22
746944,ISC,ISC|ATH-ML,1974,6,11,2,6,34.46,0.96,28.3546,34.6962,7.326,8.1,90,36.4,9.6,4.41,0.22
747105,ISC,ISC|ATH-ML,1974,6,15,10,8,49.04,1.28,26.7701,36.8106,11.42,9.9,90,0,,3.85,0.22
747657,ISC,ISC|ATH-ML,1974,6,30,3,55,24.63,4.66,25.6908,35.2666,52.3,21.64,,0,,4.13,0.22
745638,ISC,ISC|ATH-ML,1974,7,7,22,31,51.94,1.66,27.0266,34.8498,15.5,11.29,,0,,4.31,0.22
745672,ISC,ISC|ATH-ML,1974,7,9,2,32,15.45,0.3,28.4793,36.5708,2.2,1.775,,49.3,2.9,5.16,0.22
745744,ISC,ISC|ATH-ML,1974,7,11,1,12,20.42,0.43,26.4512,35.5022,6.4,2.63,,4,5.5,3.85,0.22
746153,ISC,ISC|ATH-ML,1974,7,20,14,49,34.37,1.07,26.9617,36.3494,12.1,5.372,,0,,4.22,0.22
746196,ISC,ISC|ATH-ML,1974,7,21,12,58,41.69,1.65,27.0901,36.1018,13.19,15.2,90,49.6,24.8,4.31,0.22
746213,ISC,ISC|ATH-ML,1974,7,21,23,56,18.55,,26.5888,35.9114,,,,0,,4.31,0.22
738241,ISC,ISC|ATH-ML,1974,8,2,10,30,15.97,0.52,26.6987,35.6849,4.4,3.395,,56.3,4.5,4.41,0.22
738292,ISC,ISC|ATH-ML,1974,8,3,10,44,43.43,2.03,26.7878,34.673,19.3,15.14,,0,,4.22,0.22
738347,ISC,ISC|ATH-ML,1974,8,5,0,45,59.24,0.4,26.5776,38.3337,3.483,3.9,90,0,,3.75,0.22
738787,ISC,ISC|ATH-ML,1974,8,15,5,37,54.99,0.56,30.1292,36.2825,6.126,6,90,88.4,10.2,4.22,0.22
737180,ISC,ISC|ATH-ML,1974,9,5,7,9,7.46,0.73,26.2254,36.0088,8,6.196,,0,,3.57,0.22
737301,ISC,ISC|ATH-ML,1974,9,8,23,13,0.28,0.14,25.8464,38.2656,1.8,1.115,,0,,3.38,0.22
737302,ISC,ISC|ATH-ML,1974,9,9,0,4,16.11,0.6,25.9221,38.3281,6.3,3.86,,0,,3.47,0.22
738080,ISC,ISC|ATH-ML,1974,9,29,6,35,33.4,0.46,27.8944,35.3953,3.4,2.657,,48.8,4.5,5.06,0.22
736042,ISC,ISC|ATH-ML,1974,10,3,21,32,39.1,0.68,27.3042,35.2336,7.7,6.118,,101.7,13.2,4.31,0.22
736425,ISC,ISC|ATH-ML,1974,10,13,17,46,31.31,0.65,25.8272,38.3552,5.246,6.3,90,0,,3.47,0.22
736859,ISC,ISC|ATH-ML,1974,10,25,8,36,51.41,0.44,25.7851,38.3182,4.048,4.3,90,0,,3.85,0.22
735004,ISC,ISC|ATH-ML,1974,11,2,9,28,49.56,,25.7887,38.2934,,,,0,,3.47,0.22
735042,ISC,ISC|ATH-ML,1974,11,3,14,37,54.02,1.19,25.8152,38.1406,14.2,9.87,,0,,3.47,0.22
735058,ISC,ISC|ATH-ML,1974,11,4,2,57,29.63,0.36,25.7928,38.2833,3.242,4,90,0,,4.03,0.22
735059,ISC,ISC|ATH-ML,1974,11,4,3,48,51.16,0.36,25.7206,38.3728,4.7,3.105,,0,,3.29,0.22
735090,ISC,ISC|ATH-ML,1974,11,5,7,0,39.57,1.01,29.2997,39.1629,3.063,2.4,90,15.8,10.1,4.5,0.22
735249,ISC,ISC|ATH-ML,1974,11,9,16,57,7.32,2.74,26.7574,37.0629,29.1,19,90,0,,3.66,0.22
735331,ISC,ISC|ATH-ML,1974,11,12,12,34,52.84,0.94,25.2318,36.5395,8.9,6.829,,0,,3.75,0.22
735793,ISC,ISC|ATH-ML,1974,11,25,23,54,38.6,1.13,27.8468,38.9632,4.751,4.1,90,6.9,9.3,4.22,0.22
735801,ISC,ISC|ATH-ML,1974,11,26,3,12,55.2,0.76,26.362,38.8735,7.178,7.4,90,0,,3.38,0.22
733808,ISC,ISC|ATH-ML,1974,12,1,4,2,45.2,,25.8551,38.2545,,,,0,,3.29,0.22
733842,ISC,ISC|ATH-ML,1974,12,1,20,32,4.86,0.28,25.8188,38.2713,2.936,3,90,0,,3.47,0.22
733956,ISC,ISC|ATH-ML,1974,12,5,7,7,37.81,1.65,25.8298,38.2541,4.028,3.9,90,23,16.5,3.94,0.22
734089,ISC,ISC|ATH-ML,1974,12,8,5,41,28.34,1.44,25.7636,38.3533,4,2.941,,30.3,15.1,3.94,0.22
734090,ISC,ISC|ATH-ML,1974,12,8,5,50,10.55,1.19,25.7003,38.424,5.2,3.659,,1.4,9.5,3.57,0.22
734160,ISC,ISC|ATH-ML,1974,12,9,22,22,45.23,0.79,25.7071,38.311,6.827,7.6,90,0,,3.47,0.22
734179,ISC,ISC|ATH-ML,1974,12,10,8,26,9.09,0.91,25.7997,38.1621,9,6.007,,0,,3.85,0.22
734202,ISC,ISC|ATH-ML,1974,12,11,4,42,8.53,0.78,25.7992,38.2051,6.915,7.3,90,0,,3.47,0.22
734225,ISC,ISC|ATH-ML,1974,12,11,16,14,6.52,0.96,26.0929,38.1519,9.979,10.1,90,23,,3.47,0.22
734497,ISC,ISC|ATH-ML,1974,12,19,15,10,14.72,0.35,25.7427,38.254,3.196,3.1,90,0,,3.47,0.22
734595,ISC,ISC|ATH-ML,1974,12,22,13,45,20.69,4.45,25.8128,37.8959,39,22.95,,0,,3.57,0.22
734605,ISC,ISC|ATH-ML,1974,12,22,18,40,36.27,0.55,26.135,35.654,6.7,4.461,,0,,4.03,0.22
734612,ISC,ISC|ATH-ML,1974,12,22,23,26,37.99,0.57,26.6585,36.9673,5.8,3.955,,2,11.7,4.03,0.22
734619,ISC,ISC|ATH-ML,1974,12,23,2,31,55.89,0.92,26.6154,37.0169,7.202,8.2,90,0,,3.94,0.22
734623,ISC,ISC|ATH-ML,1974,12,23,6,0,52.24,,26.4362,36.9097,,,,0,,3.57,0.22
734630,ISC,ISC|ATH-ML,1974,12,23,10,50,43.94,0.75,25.8137,38.1087,6.767,6.4,90,0,,3.57,0.22
734637,ISC,ISC|ATH-ML,1974,12,23,16,31,27.19,0.73,26.0971,35.5157,6.4,4.265,,45.8,6.7,4.5,0.22
734646,ISC,ISC|ATH-ML,1974,12,23,23,33,17.81,1.96,26.3626,36.9769,20.9,15,,0,,3.94,0.22
734676,ISC,ISC|ATH-ML,1974,12,24,10,27,43.13,1.29,29.9084,37.5388,4.258,4.2,90,23.9,11,4.69,0.22
734776,ISC,ISC|ATH-ML,1974,12,26,23,42,3.86,0.44,26.0656,35.4571,4.3,2.843,,0,,4.41,0.22
734803,ISC,ISC|ATH-ML,1974,12,27,19,46,4.66,0.37,25.8829,38.3401,1.773,1.6,90,6.8,3.2,3.57,0.22
732800,ISC,ISC|ATH-ML,1975,1,1,14,34,4.23,0.61,25.8951,38.06,4.575,5.4,90,0,,3.29,0.22
732862,ISC,ISC|ATH-ML,1975,1,3,1,59,44.37,0.46,27.3428,35.6199,3.3,2.325,,41.5,4.4,5.16,0.22
732914,ISC,ISC|ATH-ML,1975,1,4,20,54,55.11,2.08,27.9354,35.4716,20.7,10.37,,64.6,19.1,4.22,0.22
733156,ISC,ISC|ATH-ML,1975,1,11,14,48,56.37,1.56,27.5843,36.465,14.8,10.9,,0,,3.85,0.22
733222,ISC,ISC|ATH-ML,1975,1,13,22,3,28.1,0.74,26.6946,37.1813,7.5,5.139,,0,,3.75,0.22
733287,ISC,ISC|ATH-ML,1975,1,15,21,29,24.68,0.44,25.6662,38.2785,5.5,3.729,,0,,3.47,0.22
733323,ISC,ISC|ATH-ML,1975,1,17,1,7,6.17,1.48,25.9638,38.2346,17,12.37,,59,,3.57,0.22
733358,ISC,ISC|ATH-ML,1975,1,18,8,4,22.8,1.92,27.1469,35.2398,17.3,9.809,,0,,4.59,0.22
733501,ISC,ISC|ATH-ML,1975,1,22,22,55,53.39,0.7,26.1231,38.7418,3.323,3.4,90,9.1,6,3.85,0.22
733628,ISC,ISC|ATH-ML,1975,1,25,15,21,27.6,0.65,25.7988,38.467,6.686,7.2,90,0,,3.38,0.22
733796,ISC,ISC|ATH-ML,1975,1,31,20,51,1.54,0.3,26.3026,35.0415,3.7,2.644,,64.3,4.9,4.22,0.22
731945,ISC,ISC|ATH-ML,1975,2,3,23,23,3.41,0.91,27.1929,35.6916,9.9,5.815,,0,,4.13,0.22
731947,ISC,ISC|ATH-ML,1975,2,4,0,16,18.85,2.78,27.2179,35.6075,29.8,15.81,,0,,4.03,0.22
732004,ISC,ISC|ATH-ML,1975,2,5,10,54,13.27,0.44,26.1431,38.7296,4.556,4.3,90,0,,3.94,0.22
732021,ISC,ISC|ATH-ML,1975,2,6,0,36,56.92,1.1,25.8378,38.101,9.781,10.7,90,0,,3.47,0.22
732058,ISC,ISC|ATH-ML,1975,2,7,3,21,13.21,0.81,28.3495,38.7524,3.696,2.7,90,5,6.4,4.31,0.22
732143,ISC,ISC|ATH-ML,1975,2,9,12,36,4.65,1.15,26.1649,38.7083,3.644,4,90,26.9,10.1,4.31,0.22
732144,ISC,ISC|ATH-ML,1975,2,9,12,37,53.59,0.78,26.2081,38.7335,5.687,4.9,90,11.1,6.8,3.94,0.22
732174,ISC,ISC|ATH-ML,1975,2,10,5,46,38.64,2.21,26.2594,38.7456,4.438,4.8,90,25.8,24.2,3.75,0.22
732200,ISC,ISC|ATH-ML,1975,2,10,19,58,24.71,0.67,28.9917,39.1887,7.503,5.7,90,0,,4.41,0.22
732273,ISC,ISC|ATH-ML,1975,2,13,8,3,19.12,1.59,26.6109,36.6525,18.3,11.71,,0,,3.85,0.22
732274,ISC,ISC|ATH-ML,1975,2,13,8,41,12.01,0.29,25.7354,38.3009,3.5,2.55,,0,,3.57,0.22
732333,ISC,ISC|ATH-ML,1975,2,15,10,23,20.97,0.4,26.9537,35.7726,2.588,3,90,46.4,3.8,4.78,0.22
732348,ISC,ISC|ATH-ML,1975,2,15,20,48,47.46,,25.5789,35.8251,,,,0,,3.29,0.22
732520,ISC,ISC|ATH-ML,1975,2,22,1,44,23.39,0.47,26.0991,38.8211,4.09,4.7,90,0,,3.94,0.22
732645,ISC,ISC|ATH-ML,1975,2,25,19,7,59.73,0.19,25.7346,38.3344,1.8,1.373,,10.3,2.7,3.29,0.22
731086,ISC,ISC|ATH-ML,1975,3,9,14,9,22.46,2.28,27.2236,36.341,21.2,16.67,,0,,4.03,0.22
731258,ISC,ISC|ATH-ML,1975,3,15,1,6,52.78,0.56,25.7664,38.4531,6,4.503,,0,,3.75,0.22
731569,ISC,ISC|ATH-ML,1975,3,24,7,33,4.47,1.54,26.0113,35.0452,15,8.826,,0,,4.41,0.22
731777,ISC,ISC|ATH-ML,1975,3,29,20,3,45.75,0.63,25.2153,36.6208,5.273,5.2,90,0,,3.66,0.22
731801,ISC,ISC|ATH-ML,1975,3,30,11,58,30.75,0.17,26.7562,36.6417,1.3,1.3,90,0,,3.94,0.22
