# smlt_path=b11,gsimlt_path=b12_b22_b32,imt=SA,investigation_time=50.0,sa_period=2.0,sa_damping=5.0,lon=28.25,lat=36.85,poe=0.1,iml=0.1723835817
Lon,Lat,Mag,poe
29.95,37.25,5.375,0.0
29.95,37.25,5.625,0.0
29.95,37.25,5.875,0.0
29.95,37.25,6.125,0.0
29.95,37.25,6.375,0.0
29.95,37.25,6.625,0.0
29.95,37.25,6.875,0.0
29.95,37.25,7.125,3.5037482e-07
29.95,37.25,7.375,1.61697602e-06
29.95,37.25,7.625,3.240516337e-06
29.95,37.25,7.875,4.283497051e-06
29.95,37.25,8.125,4.984559655e-06
29.95,37.25,8.375,1.036808198e-06
29.95,37.35,5.125,0.0
29.95,37.35,5.375,0.0
29.95,37.35,5.625,0.0
29.95,37.35,5.875,0.0
29.95,37.35,6.125,0.0
29.95,37.35,6.375,0.0
29.95,37.35,6.625,0.0
29.95,37.35,6.875,0.0
29.95,37.35,7.125,4.032036702e-07
29.95,37.35,7.375,1.95133548e-06
29.95,37.35,7.625,3.737091668e-06
29.95,37.35,7.875,4.315318704e-06
29.95,37.35,8.125,5.389631149e-06
29.95,37.35,8.375,0.0
29.95,37.45,5.125,0.0
29.95,37.45,5.375,0.0
29.95,37.45,5.625,0.0
29.95,37.45,5.875,0.0
29.95,37.45,6.125,0.0
29.95,37.45,6.375,0.0
29.95,37.45,6.625,0.0
29.95,37.45,6.875,0.0
29.95,37.45,7.125,3.434414356e-07
29.95,37.45,7.375,1.592968842e-06
29.95,37.45,7.625,3.799929625e-06
29.95,37.45,7.875,3.392866397e-06
29.95,37.45,8.125,1.913717127e-06
29.95,37.45,8.375,0.0
29.95,37.55,5.125,0.0
29.95,37.55,5.375,0.0
29.95,37.55,5.625,0.0
29.95,37.55,5.875,0.0
29.95,37.55,6.125,0.0
29.95,37.55,6.375,0.0
29.95,37.55,6.625,0.0
29.95,37.55,6.875,0.0
29.95,37.55,7.125,3.4130382e-07
29.95,37.55,7.375,2.032221804e-06
29.95,37.55,7.625,3.124166526e-06
29.95,37.55,7.875,2.493050534e-06
29.95,37.55,8.125,0.0
29.95,37.55,8.375,0.0
29.95,37.65,5.125,0.0
29.95,37.65,5.375,0.0
29.95,37.65,5.625,0.0
29.95,37.65,5.875,0.0
29.95,37.65,6.125,0.0
29.95,37.65,6.375,0.0
29.95,37.65,6.625,0.0
29.95,37.65,6.875,0.0
29.95,37.65,7.125,4.549278509e-07
29.95,37.65,7.375,1.576252645e-06
29.95,37.65,7.625,2.10202983e-06
29.95,37.65,7.875,0.0
29.95,37.65,8.125,0.0
29.95,37.65,8.375,0.0
29.95,37.75,5.125,0.0
29.95,37.75,5.375,0.0
29.95,37.75,5.625,0.0
29.95,37.75,5.875,0.0
29.95,37.75,6.125,0.0
29.95,37.75,6.375,0.0
29.95,37.75,6.625,0.0
29.95,37.75,6.875,0.0
29.95,37.75,7.125,2.260416199e-07
29.95,37.75,7.375,3.408934538e-07
29.95,37.75,7.625,0.0
29.95,37.75,7.875,0.0
29.95,37.75,8.125,0.0
29.95,37.75,8.375,0.0
29.95,37.85,5.125,0.0
29.95,37.85,5.375,0.0
29.95,37.85,5.625,0.0
29.95,37.85,5.875,0.0
29.95,37.85,6.125,0.0
29.95,37.85,6.375,0.0
29.95,37.85,6.625,0.0
29.95,37.85,6.875,0.0
29.95,37.85,7.125,0.0
29.95,37.85,7.375,0.0
29.95,37.85,7.625,0.0
29.95,37.85,7.875,0.0
29.95,37.85,8.125,0.0
29.95,37.85,8.375,0.0
29.95,37.95,5.125,0.0
29.95,37.95,5.375,0.0
29.95,37.95,5.625,0.0
29.95,37.95,5.875,0.0
29.95,37.95,6.125,0.0
29.95,37.95,6.375,0.0
29.95,37.95,6.625,0.0
29.95,37.95,6.875,0.0
29.95,37.95,7.125,0.0
29.95,37.95,7.375,0.0
29.95,37.95,7.625,0.0
29.95,37.95,7.875,0.0
29.95,37.95,8.125,0.0
29.95,37.95,8.375,0.0
29.95,38.05,5.125,0.0
29.95,38.05,5.375,0.0
29.95,38.05,5.625,0.0
29.95,38.05,5.875,0.0
29.95,38.05,6.125,0.0
29.95,38.05,6.375,0.0
29.95,38.05,6.625,0.0
29.95,38.05,6.875,0.0
29.95,38.05,7.125,0.0
29.95,38.05,7.375,0.0
29.95,38.05,7.625,0.0
29.95,38.05,7.875,0.0
29.95,38.05,8.125,0.0
29.95,38.05,8.375,0.0
29.95,38.15,5.125,0.0
29.95,38.15,5.375,0.0
29.95,38.15,5.625,0.0
29.95,38.15,5.875,0.0
29.95,38.15,6.125,0.0
29.95,38.15,6.375,0.0
29.95,38.15,6.625,0.0
29.95,38.15,6.875,0.0
29.95,38.15,7.125,0.0
29.95,38.15,7.375,0.0
29.95,38.15,7.625,0.0
29.95,38.15,7.875,0.0
29.95,38.15,8.125,0.0
29.95,38.15,8.375,0.0
29.95,38.25,5.125,0.0
29.95,38.25,5.375,0.0
29.95,38.25,5.625,0.0
29.95,38.25,5.875,0.0
29.95,38.25,6.125,0.0
29.95,38.25,6.375,0.0
29.95,38.25,6.625,0.0
29.95,38.25,6.875,0.0
29.95,38.25,7.125,0.0
29.95,38.25,7.375,0.0
29.95,38.25,7.625,0.0
29.95,38.25,7.875,0.0
29.95,38.25,8.125,0.0
29.95,38.25,8.375,0.0
29.95,38.35,5.125,0.0
29.95,38.35,5.375,0.0
29.95,38.35,5.625,0.0
29.95,38.35,5.875,0.0
29.95,38.35,6.125,0.0
29.95,38.35,6.375,0.0
29.95,38.35,6.625,0.0
29.95,38.35,6.875,0.0
29.95,38.35,7.125,0.0
29.95,38.35,7.375,0.0
29.95,38.35,7.625,0.0
29.95,38.35,7.875,0.0
29.95,38.35,8.125,0.0
29.95,38.35,8.375,0.0
29.95,38.45,5.125,0.0
29.95,38.45,5.375,0.0
29.95,38.45,5.625,0.0
29.95,38.45,5.875,0.0
29.95,38.45,6.125,0.0
29.95,38.45,6.375,0.0
29.95,38.45,6.625,0.0
29.95,38.45,6.875,0.0
29.95,38.45,7.125,0.0
29.95,38.45,7.375,0.0
29.95,38.45,7.625,0.0
29.95,38.45,7.875,0.0
29.95,38.45,8.125,0.0
29.95,38.45,8.375,0.0
29.95,38.55,5.125,0.0
29.95,38.55,5.375,0.0
29.95,38.55,5.625,0.0
29.95,38.55,5.875,0.0
29.95,38.55,6.125,0.0
29.95,38.55,6.375,0.0
29.95,38.55,6.625,0.0
29.95,38.55,6.875,0.0
29.95,38.55,7.125,0.0
29.95,38.55,7.375,0.0
29.95,38.55,7.625,0.0
29.95,38.55,7.875,0.0
29.95,38.55,8.125,0.0
29.95,38.55,8.375,0.0
29.95,38.65,5.125,0.0
29.95,38.65,5.375,0.0
29.95,38.65,5.625,0.0
29.95,38.65,5.875,0.0
29.95,38.65,6.125,0.0
29.95,38.65,6.375,0.0
29.95,38.65,6.625,0.0
29.95,38.65,6.875,0.0
29.95,38.65,7.125,0.0
29.95,38.65,7.375,0.0
29.95,38.65,7.625,0.0
29.95,38.65,7.875,0.0
29.95,38.65,8.125,0.0
29.95,38.65,8.375,0.0
30.05,35.35,5.125,0.0
30.05,35.35,5.375,0.0
30.05,35.35,5.625,0.0
30.05,35.35,5.875,0.0
30.05,35.35,6.125,0.0
30.05,35.35,6.375,0.0
30.05,35.35,6.625,0.0
30.05,35.35,6.875,0.0
30.05,35.35,7.125,0.0
30.05,35.35,7.375,0.0
30.05,35.35,7.625,0.0
30.05,35.35,7.875,0.0
30.05,35.35,8.125,0.0
30.05,35.35,8.375,0.0
30.05,35.45,5.125,0.0
30.05,35.45,5.375,0.0
30.05,35.45,5.625,0.0
30.05,35.45,5.875,0.0
30.05,35.45,6.125,0.0
30.05,35.45,6.375,0.0
30.05,35.45,6.625,0.0
30.05,35.45,6.875,0.0
30.05,35.45,7.125,0.0
30.05,35.45,7.375,0.0
30.05,35.45,7.625,0.0
30.05,35.45,7.875,0.0
30.05,35.45,8.125,0.0
30.05,35.45,8.375,0.0
30.05,35.55,5.125,0.0
30.05,35.55,5.375,0.0
30.05,35.55,5.625,0.0
30.05,35.55,5.875,0.0
30.05,35.55,6.125,0.0
30.05,35.55,6.375,0.0
30.05,35.55,6.625,0.0
30.05,35.55,6.875,0.0
30.05,35.55,7.125,0.0
30.05,35.55,7.375,0.0
30.05,35.55,7.625,0.0
30.05,35.55,7.875,0.0
30.05,35.55,8.125,0.0
30.05,35.55,8.375,0.0
30.05,35.65,5.125,0.0
30.05,35.65,5.375,0.0
30.05,35.65,5.625,0.0
30.05,35.65,5.875,0.0
30.05,35.65,6.125,0.0
30.05,35.65,6.375,0.0
30.05,35.65,6.625,0.0
30.05,35.65,6.875,0.0
30.05,35.65,7.125,0.0
30.05,35.65,7.375,0.0
30.05,35.65,7.625,0.0
30.05,35.65,7.875,0.0
30.05,35.65,8.125,0.0
30.05,35.65,8.375,0.0
30.05,35.75,5.125,0.0
30.05,35.75,5.375,0.0
30.05,35.75,5.625,0.0
30.05,35.75,5.875,0.0
30.05,35.75,6.125,0.0
30.05,35.75,6.375,0.0
30.05,35.75,6.625,0.0
30.05,35.75,6.875,0.0
30.05,35.75,7.125,0.0
30.05,35.75,7.375,0.0
30.05,35.75,7.625,0.0
30.05,35.75,7.875,0.0
30.05,35.75,8.125,0.0
30.05,35.75,8.375,0.0
30.05,35.85,5.125,0.0
30.05,35.85,5.375,0.0
30.05,35.85,5.625,0.0
30.05,35.85,5.875,0.0
30.05,35.85,6.125,0.0
30.05,35.85,6.375,0.0
30.05,35.85,6.625,0.0
30.05,35.85,6.875,0.0
30.05,35.85,7.125,0.0
30.05,35.85,7.375,0.0
30.05,35.85,7.625,0.0
30.05,35.85,7.875,0.0
30.05,35.85,8.125,0.0
30.05,35.85,8.375,0.0
30.05,35.95,5.125,0.0
30.05,35.95,5.375,0.0
30.05,35.95,5.625,0.0
30.05,35.95,5.875,0.0
30.05,35.95,6.125,0.0
30.05,35.95,6.375,0.0
30.05,35.95,6.625,0.0
30.05,35.95,6.875,0.0
30.05,35.95,7.125,0.0
30.05,35.95,7.375,0.0
30.05,35.95,7.625,0.0
30.05,35.95,7.875,0.0
30.05,35.95,8.125,0.0
30.05,35.95,8.375,0.0
30.05,36.05,5.125,0.0
30.05,36.05,5.375,0.0
30.05,36.05,5.625,0.0
30.05,36.05,5.875,0.0
30.05,36.05,6.125,0.0
30.05,36.05,6.375,0.0
30.05,36.05,6.625,0.0
30.05,36.05,6.875,0.0
30.05,36.05,7.125,0.0
30.05,36.05,7.375,0.0
30.05,36.05,7.625,0.0
30.05,36.05,7.875,0.0
30.05,36.05,8.125,0.0
30.05,36.05,8.375,0.0
30.05,36.15,5.125,0.0
30.05,36.15,5.375,0.0
30.05,36.15,5.625,0.0
30.05,36.15,5.875,0.0
30.05,36.15,6.125,0.0
30.05,36.15,6.375,0.0
30.05,36.15,6.625,0.0
30.05,36.15,6.875,0.0
30.05,36.15,7.125,0.0
30.05,36.15,7.375,0.0
30.05,36.15,7.625,0.0
30.05,36.15,7.875,0.0
30.05,36.15,8.125,0.0
30.05,36.15,8.375,0.0
30.05,36.25,5.125,0.0
30.05,36.25,5.375,0.0
30.05,36.25,5.625,0.0
30.05,36.25,5.875,0.0
30.05,36.25,6.125,0.0
30.05,36.25,6.375,0.0
30.05,36.25,6.625,0.0
30.05,36.25,6.875,4.907814155e-10
30.05,36.25,7.125,1.924997146e-07
30.05,36.25,7.375,2.98187671e-07
30.05,36.25,7.625,7.620787299e-07
30.05,36.25,7.875,8.064920441e-07
30.05,36.25,8.125,2.039755318e-06
30.05,36.25,8.375,0.0
30.05,36.35,5.125,0.0
30.05,36.35,5.375,0.0
30.05,36.35,5.625,0.0
30.05,36.35,5.875,0.0
30.05,36.35,6.125,0.0
30.05,36.35,6.375,0.0
30.05,36.35,6.625,0.0
30.05,36.35,6.875,1.004948347e-09
30.05,36.35,7.125,1.048096069e-06
30.05,36.35,7.375,4.605916881e-06
30.05,36.35,7.625,2.323318914e-05
30.05,36.35,7.875,2.048633626e-05
30.05,36.35,8.125,1.750723261e-05
30.05,36.35,8.375,9.228692098e-07
30.05,36.45,5.125,0.0
30.05,36.45,5.375,0.0
30.05,36.45,5.625,0.0
30.05,36.45,5.875,0.0
30.05,36.45,6.125,0.0
30.05,36.45,6.375,0.0
30.05,36.45,6.625,0.0
30.05,36.45,6.875,1.141610917e-09
30.05,36.45,7.125,3.498745474e-07
30.05,36.45,7.375,5.424429376e-07
30.05,36.45,7.625,1.388694461e-06
30.05,36.45,7.875,1.471592477e-06
30.05,36.45,8.125,3.725078078e-06
30.05,36.45,8.375,2.076390661e-06
30.05,36.55,5.125,0.0
30.05,36.55,5.375,0.0
30.05,36.55,5.625,0.0
30.05,36.55,5.875,0.0
30.05,36.55,6.125,0.0
30.05,36.55,6.375,0.0
30.05,36.55,6.625,0.0
30.05,36.55,6.875,1.165504804e-09
30.05,36.55,7.125,2.741755981e-07
30.05,36.55,7.375,4.248282246e-07
30.05,36.55,7.625,1.088164993e-06
30.05,36.55,7.875,1.153670392e-06
30.05,36.55,8.125,2.921080211e-06
30.05,36.55,8.375,2.337445176e-06
30.05,36.65,5.125,0.0
30.05,36.65,5.375,0.0
30.05,36.65,5.625,0.0
30.05,36.65,5.875,0.0
30.05,36.65,6.125,0.0
30.05,36.65,6.375,0.0
30.05,36.65,6.625,0.0
30.05,36.65,6.875,1.302302155e-09
30.05,36.65,7.125,2.750813178e-07
30.05,36.65,7.375,4.260577658e-07
30.05,36.65,7.625,1.091464663e-06
30.05,36.65,7.875,1.157333638e-06
30.05,36.65,8.125,2.93055522e-06
30.05,36.65,8.375,4.106411043e-06
30.05,36.75,5.125,0.0
30.05,36.75,5.375,0.0
30.05,36.75,5.625,0.0
30.05,36.75,5.875,0.0
30.05,36.75,6.125,0.0
30.05,36.75,6.375,0.0
30.05,36.75,6.625,0.0
30.05,36.75,6.875,1.951252937e-09
30.05,36.75,7.125,3.553844563e-07
30.05,36.75,7.375,5.500234984e-07
30.05,36.75,7.625,1.409185156e-06
30.05,36.75,7.875,1.494438062e-06
30.05,36.75,8.125,3.784349539e-06
30.05,36.75,8.375,5.302409979e-06
30.05,36.85,5.125,0.0
30.05,36.85,5.375,0.0
30.05,36.85,5.625,0.0
30.05,36.85,5.875,0.0
30.05,36.85,6.125,0.0
30.05,36.85,6.375,0.0
30.05,36.85,6.625,0.0
30.05,36.85,6.875,1.741877087e-09
30.05,36.85,7.125,3.159685545e-07
30.05,36.85,7.375,4.890214755e-07
30.05,36.85,7.625,1.252930929e-06
30.05,36.85,7.875,3.040494967e-06
30.05,36.85,8.125,1.47744887e-05
30.05,36.85,8.375,2.058856668e-05
30.05,36.95,5.125,0.0
30.05,36.95,5.375,0.0
30.05,36.95,5.625,0.0
30.05,36.95,5.875,0.0
30.05,36.95,6.125,0.0
30.05,36.95,6.375,0.0
30.05,36.95,6.625,0.0
30.05,36.95,6.875,1.981313558e-09
30.05,36.95,7.125,3.55577691e-07
30.05,36.95,7.375,5.502818999e-07
30.05,36.95,7.625,3.367186788e-06
30.05,36.95,7.875,5.806259629e-06
30.05,36.95,8.125,9.620145029e-06
30.05,36.95,8.375,7.87063621e-06
30.05,37.05,5.125,0.0
30.05,37.05,5.375,0.0
30.05,37.05,5.625,0.0
30.05,37.05,5.875,0.0
30.05,37.05,6.125,0.0
30.05,37.05,6.375,0.0
30.05,37.05,6.625,0.0
30.05,37.05,6.875,1.772217151e-09
30.05,37.05,7.125,5.838483039e-07
30.05,37.05,7.375,1.804166066e-06
30.05,37.05,7.625,5.225325991e-06
30.05,37.05,7.875,4.902090284e-06
30.05,37.05,8.125,7.668485372e-06
30.05,37.05,8.375,6.82463813e-06
30.05,37.15,5.125,0.0
30.05,37.15,5.375,0.0
30.05,37.15,5.625,0.0
30.05,37.15,5.875,0.0
30.05,37.15,6.125,0.0
30.05,37.15,6.375,0.0
30.05,37.15,6.625,0.0
30.05,37.15,6.875,2.077053307e-09
30.05,37.15,7.125,1.198743381e-06
30.05,37.15,7.375,2.491803335e-06
30.05,37.15,7.625,5.540038718e-06
30.05,37.15,7.875,5.539600628e-06
30.05,37.15,8.125,9.800541837e-06
30.05,37.15,8.375,8.613067119e-06
30.05,37.25,5.125,0.0
30.05,37.25,5.375,0.0
30.05,37.25,5.625,0.0
30.05,37.25,5.875,0.0
30.05,37.25,6.125,0.0
30.05,37.25,6.375,0.0
30.05,37.25,6.625,0.0
30.05,37.25,6.875,3.791247316e-10
30.05,37.25,7.125,7.662683152e-07
30.05,37.25,7.375,1.367588181e-06
30.05,37.25,7.625,3.820646319e-06
30.05,37.25,7.875,4.525226471e-06
30.05,37.25,8.125,4.696108954e-06
30.05,37.25,8.375,1.683583251e-06
30.05,37.35,5.125,0.0
30.05,37.35,5.375,0.0
30.05,37.35,5.625,0.0
30.05,37.35,5.875,0.0
30.05,37.35,6.125,0.0
30.05,37.35,6.375,0.0
30.05,37.35,6.625,0.0
30.05,37.35,6.875,0.0
30.05,37.35,7.125,7.951854538e-07
30.05,37.35,7.375,1.412232576e-06
30.05,37.35,7.625,4.409985949e-06
30.05,37.35,7.875,4.237508841e-06
30.05,37.35,8.125,4.751192739e-06
30.05,37.35,8.375,0.0
30.05,37.45,5.125,0.0
30.05,37.45,5.375,0.0
30.05,37.45,5.625,0.0
30.05,37.45,5.875,0.0
30.05,37.45,6.125,0.0
30.05,37.45,6.375,0.0
30.05,37.45,6.625,0.0
30.05,37.45,6.875,0.0
30.05,37.45,7.125,6.814079616e-07
30.05,37.45,7.375,1.236609191e-06
30.05,37.45,7.625,4.480985482e-06
30.05,37.45,7.875,2.543007071e-06
30.05,37.45,8.125,2.332019301e-06
30.05,37.45,8.375,0.0
30.05,37.55,5.125,0.0
30.05,37.55,5.375,0.0
30.05,37.55,5.625,0.0
30.05,37.55,5.875,0.0
30.05,37.55,6.125,0.0
30.05,37.55,6.375,0.0
30.05,37.55,6.625,0.0
30.05,37.55,6.875,0.0
30.05,37.55,7.125,6.807654366e-07
30.05,37.55,7.375,1.680119102e-06
30.05,37.55,7.625,3.821945464e-06
30.05,37.55,7.875,1.66648665e-06
30.05,37.55,8.125,0.0
30.05,37.55,8.375,0.0
30.05,37.65,5.125,0.0
30.05,37.65,5.375,0.0
30.05,37.65,5.625,0.0
30.05,37.65,5.875,0.0
30.05,37.65,6.125,0.0
30.05,37.65,6.375,0.0
30.05,37.65,6.625,0.0
30.05,37.65,6.875,0.0
30.05,37.65,7.125,9.123238599e-07
30.05,37.65,7.375,1.233324308e-06
30.05,37.65,7.625,2.451253017e-06
30.05,37.65,7.875,0.0
30.05,37.65,8.125,0.0
30.05,37.65,8.375,0.0
30.05,37.75,5.125,0.0
30.05,37.75,5.375,0.0
30.05,37.75,5.625,0.0
30.05,37.75,5.875,0.0
30.05,37.75,6.125,0.0
30.05,37.75,6.375,0.0
30.05,37.75,6.625,0.0
30.05,37.75,6.875,0.0
30.05,37.75,7.125,4.565445654e-07
30.05,37.75,7.375,1.707333235e-07
30.05,37.75,7.625,0.0
30.05,37.75,7.875,0.0
30.05,37.75,8.125,0.0
30.05,37.75,8.375,0.0
30.05,37.85,5.125,0.0
30.05,37.85,5.375,0.0
30.05,37.85,5.625,0.0
30.05,37.85,5.875,0.0
30.05,37.85,6.125,0.0
30.05,37.85,6.375,0.0
30.05,37.85,6.625,0.0
30.05,37.85,6.875,0.0
30.05,37.85,7.125,0.0
30.05,37.85,7.375,0.0
30.05,37.85,7.625,0.0
30.05,37.85,7.875,0.0
30.05,37.85,8.125,0.0
30.05,37.85,8.375,0.0
30.05,37.95,5.125,0.0
30.05,37.95,5.375,0.0
30.05,37.95,5.625,0.0
30.05,37.95,5.875,0.0
30.05,37.95,6.125,0.0
30.05,37.95,6.375,0.0
30.05,37.95,6.625,0.0
30.05,37.95,6.875,0.0
30.05,37.95,7.125,0.0
30.05,37.95,7.375,0.0
30.05,37.95,7.625,0.0
30.05,37.95,7.875,0.0
30.05,37.95,8.125,0.0
30.05,37.95,8.375,0.0
30.05,38.05,5.125,0.0
30.05,38.05,5.375,0.0
30.05,38.05,5.625,0.0
30.05,38.05,5.875,0.0
30.05,38.05,6.125,0.0
30.05,38.05,6.375,0.0
30.05,38.05,6.625,0.0
30.05,38.05,6.875,0.0
30.05,38.05,7.125,0.0
30.05,38.05,7.375,0.0
30.05,38.05,7.625,0.0
30.05,38.05,7.875,0.0
30.05,38.05,8.125,0.0
30.05,38.05,8.375,0.0
30.05,38.15,5.125,0.0
30.05,38.15,5.375,0.0
30.05,38.15,5.625,0.0
30.05,38.15,5.875,0.0
30.05,38.15,6.125,0.0
30.05,38.15,6.375,0.0
30.05,38.15,6.625,0.0
30.05,38.15,6.875,0.0
30.05,38.15,7.125,0.0
30.05,38.15,7.375,0.0
30.05,38.15,7.625,0.0
30.05,38.15,7.875,0.0
30.05,38.15,8.125,0.0
30.05,38.15,8.375,0.0
30.05,38.25,5.125,0.0
30.05,38.25,5.375,0.0
30.05,38.25,5.625,0.0
30.05,38.25,5.875,0.0
30.05,38.25,6.125,0.0
30.05,38.25,6.375,0.0
30.05,38.25,6.625,0.0
30.05,38.25,6.875,0.0
30.05,38.25,7.125,0.0
30.05,38.25,7.375,0.0
30.05,38.25,7.625,0.0
30.05,38.25,7.875,0.0
30.05,38.25,8.125,0.0
30.05,38.25,8.375,0.0
30.05,38.35,5.125,0.0
30.05,38.35,5.375,0.0
30.05,38.35,5.625,0.0
30.05,38.35,5.875,0.0
30.05,38.35,6.125,0.0
30.05,38.35,6.375,0.0
30.05,38.35,6.625,0.0
30.05,38.35,6.875,0.0
30.05,38.35,7.125,0.0
30.05,38.35,7.375,0.0
30.05,38.35,7.625,0.0
30.05,38.35,7.875,0.0
30.05,38.35,8.125,0.0
30.05,38.35,8.375,0.0
30.05,38.45,5.125,0.0
30.05,38.45,5.375,0.0
30.05,38.45,5.625,0.0
30.05,38.45,5.875,0.0
30.05,38.45,6.125,0.0
30.05,38.45,6.375,0.0
30.05,38.45,6.625,0.0
30.05,38.45,6.875,0.0
30.05,38.45,7.125,0.0
30.05,38.45,7.375,0.0
30.05,38.45,7.625,0.0
30.05,38.45,7.875,0.0
30.05,38.45,8.125,0.0
30.05,38.45,8.375,0.0
30.05,38.55,5.125,0.0
30.05,38.55,5.375,0.0
30.05,38.55,5.625,0.0
30.05,38.55,5.875,0.0
30.05,38.55,6.125,0.0
30.05,38.55,6.375,0.0
30.05,38.55,6.625,0.0
30.05,38.55,6.875,0.0
30.05,38.55,7.125,0.0
30.05,38.55,7.375,0.0
30.05,38.55,7.625,0.0
30.05,38.55,7.875,0.0
30.05,38.55,8.125,0.0
30.05,38.55,8.375,0.0
30.05,38.65,5.125,0.0
30.05,38.65,5.375,0.0
30.05,38.65,5.625,0.0
30.05,38.65,5.875,0.0
30.05,38.65,6.125,0.0
30.05,38.65,6.375,0.0
30.05,38.65,6.625,0.0
30.05,38.65,6.875,0.0
30.05,38.65,7.125,0.0
30.05,38.65,7.375,0.0
30.05,38.65,7.625,0.0
30.05,38.65,7.875,0.0
30.05,38.65,8.125,0.0
30.05,38.65,8.375,0.0
30.15,35.35,5.125,0.0
30.15,35.35,5.375,0.0
30.15,35.35,5.625,0.0
30.15,35.35,5.875,0.0
30.15,35.35,6.125,0.0
30.15,35.35,6.375,0.0
30.15,35.35,6.625,0.0
30.15,35.35,6.875,0.0
30.15,35.35,7.125,0.0
30.15,35.35,7.375,0.0
30.15,35.35,7.625,0.0
30.15,35.35,7.875,0.0
30.15,35.35,8.125,0.0
30.15,35.35,8.375,0.0
30.15,35.45,5.125,0.0
30.15,35.45,5.375,0.0
30.15,35.45,5.625,0.0
30.15,35.45,5.875,0.0
30.15,35.45,6.125,0.0
30.15,35.45,6.375,0.0
30.15,35.45,6.625,0.0
30.15,35.45,6.875,0.0
30.15,35.45,7.125,0.0
30.15,35.45,7.375,0.0
30.15,35.45,7.625,0.0
30.15,35.45,7.875,0.0
30.15,35.45,8.125,0.0
30.15,35.45,8.375,0.0
30.15,35.55,5.125,0.0
30.15,35.55,5.375,0.0
30.15,35.55,5.625,0.0
30.15,35.55,5.875,0.0
30.15,35.55,6.125,0.0
30.15,35.55,6.375,0.0
30.15,35.55,6.625,0.0
30.15,35.55,6.875,0.0
30.15,35.55,7.125,0.0
30.15,35.55,7.375,0.0
30.15,35.55,7.625,0.0
30.15,35.55,7.875,0.0
30.15,35.55,8.125,0.0
30.15,35.55,8.375,0.0
30.15,35.65,5.125,0.0
30.15,35.65,5.375,0.0
30.15,35.65,5.625,0.0
30.15,35.65,5.875,0.0
30.15,35.65,6.125,0.0
30.15,35.65,6.375,0.0
30.15,35.65,6.625,0.0
30.15,35.65,6.875,0.0
30.15,35.65,7.125,0.0
30.15,35.65,7.375,0.0
30.15,35.65,7.625,0.0
30.15,35.65,7.875,0.0
30.15,35.65,8.125,0.0
30.15,35.65,8.375,0.0
30.15,35.75,5.125,0.0
30.15,35.75,5.375,0.0
30.15,35.75,5.625,0.0
30.15,35.75,5.875,0.0
30.15,35.75,6.125,0.0
30.15,35.75,6.375,0.0
30.15,35.75,6.625,0.0
30.15,35.75,6.875,0.0
30.15,35.75,7.125,0.0
30.15,35.75,7.375,0.0
30.15,35.75,7.625,0.0
30.15,35.75,7.875,0.0
30.15,35.75,8.125,0.0
30.15,35.75,8.375,0.0
30.15,35.85,5.125,0.0
30.15,35.85,5.375,0.0
30.15,35.85,5.625,0.0
30.15,35.85,5.875,0.0
30.15,35.85,6.125,0.0
30.15,35.85,6.375,0.0
30.15,35.85,6.625,0.0
30.15,35.85,6.875,0.0
30.15,35.85,7.125,0.0
30.15,35.85,7.375,0.0
30.15,35.85,7.625,0.0
30.15,35.85,7.875,0.0
30.15,35.85,8.125,0.0
30.15,35.85,8.375,0.0
30.15,35.95,5.125,0.0
30.15,35.95,5.375,0.0
30.15,35.95,5.625,0.0
30.15,35.95,5.875,0.0
30.15,35.95,6.125,0.0
30.15,35.95,6.375,0.0
30.15,35.95,6.625,0.0
30.15,35.95,6.875,0.0
30.15,35.95,7.125,0.0
30.15,35.95,7.375,0.0
30.15,35.95,7.625,0.0
30.15,35.95,7.875,0.0
30.15,35.95,8.125,0.0
30.15,35.95,8.375,0.0
30.15,36.05,5.125,0.0
30.15,36.05,5.375,0.0
30.15,36.05,5.625,0.0
30.15,36.05,5.875,0.0
30.15,36.05,6.125,0.0
30.15,36.05,6.375,0.0
30.15,36.05,6.625,0.0
30.15,36.05,6.875,0.0
30.15,36.05,7.125,0.0
30.15,36.05,7.375,0.0
30.15,36.05,7.625,0.0
30.15,36.05,7.875,0.0
30.15,36.05,8.125,0.0
30.15,36.05,8.375,0.0
30.15,36.15,5.125,0.0
30.15,36.15,5.375,0.0
30.15,36.15,5.625,0.0
30.15,36.15,5.875,0.0
30.15,36.15,6.125,0.0
30.15,36.15,6.375,0.0
30.15,36.15,6.625,0.0
30.15,36.15,6.875,7.271625524e-10
30.15,36.15,7.125,1.539984321e-07
30.15,36.15,7.375,2.370571952e-07
30.15,36.15,7.625,6.034875747e-07
30.15,36.15,7.875,6.369126222e-07
30.15,36.15,8.125,1.110284801e-06
30.15,36.15,8.375,0.0
30.15,36.25,5.125,0.0
30.15,36.25,5.375,0.0
30.15,36.25,5.625,0.0
30.15,36.25,5.875,0.0
30.15,36.25,6.125,0.0
30.15,36.25,6.375,0.0
30.15,36.25,6.625,0.0
30.15,36.25,6.875,9.298530834e-10
30.15,36.25,7.125,2.689939426e-07
30.15,36.25,7.375,4.153537382e-07
30.15,36.25,7.625,1.059178363e-06
30.15,36.25,7.875,1.119141314e-06
30.15,36.25,8.125,2.827394845e-06
30.15,36.25,8.375,0.0
30.15,36.35,5.125,0.0
30.15,36.35,5.375,0.0
