eventID,Agency,year,month,day,hour,minute,second,timeError,longitude,latitude,SemiMajor90,SemiMinor90,ErrorStrike,depth,depthError,magnitude,sigmaMagnitude
237372,ISK,1993,4,6,1,2,4.7,nan,29.89,37.93,nan,nan,nan,5,nan,3.33,0.27
237420,ISK,1993,4,6,10,24,26.5,nan,27.44,39.12,nan,nan,nan,8,nan,3.43,0.27
237453,ISK,1993,4,6,15,10,49.9,nan,27.5,36.06,nan,nan,nan,10,nan,4.14,0.246
237507,THE,1993,4,6,23,53,2.7,nan,26.08,39.02,nan,nan,nan,17,nan,3.75,0.22
237520,ISK,1993,4,7,2,20,22.8,nan,28.05,38.75,nan,nan,nan,10,nan,3.43,0.27
237528,ISK,1993,4,7,3,22,42.3,nan,27.76,36.59,nan,nan,nan,10,nan,3.75,0.27
237740,THE,1993,4,8,17,55,24.1,nan,26,38.64,nan,nan,nan,29,nan,3.75,0.22
237784,ISK,1993,4,9,2,19,11.3,nan,28.12,39.22,nan,nan,nan,11,nan,3.43,0.27
237885,ISK,1993,4,9,16,29,30.4,nan,28.88,37.33,nan,nan,nan,10,nan,3.43,0.27
238519,ISK,1993,4,14,6,37,51.8,nan,29.17,37.9,nan,nan,nan,10,nan,3.43,0.27
238743,ISC,1993,4,15,14,45,7.93,1.43,26.6142,36.2992,15.64,8.2,90,128.4,10.1,4.64,0.225
238849,ISK,1993,4,16,9,31,11.1,nan,27.22,38.03,nan,nan,nan,10,nan,3.54,0.27
238869,ISK,1993,4,16,11,32,54.2,nan,29.99,38.9,nan,nan,nan,15,nan,3.43,0.27
239166,ISK,1993,4,18,8,55,9.3,nan,28.05,39.26,nan,nan,nan,6,nan,3.33,0.27
239296,THE,1993,4,19,4,58,48.9,nan,27.78,36.46,nan,nan,nan,26,nan,4.59,0.22
239503,ISK,1993,4,20,8,15,29.3,nan,29.24,38.67,nan,nan,nan,10,nan,3.22,0.27
239826,ISK,1993,4,22,3,27,59.7,nan,28.25,37.28,nan,nan,nan,10,nan,3.43,0.27
239860,ISK,1993,4,22,9,33,25.5,nan,29.11,35.96,nan,nan,nan,10,nan,3.33,0.27
239880,ISK,1993,4,22,11,34,34.5,nan,29.22,36.85,nan,nan,nan,10,nan,3.54,0.27
239981,THE,1993,4,23,0,52,3,nan,25.89,35.39,nan,nan,nan,130,nan,4.31,0.22
240004,ISK,1993,4,23,4,0,17.2,nan,27.48,37.79,nan,nan,nan,10,nan,3.22,0.27
240048,ISK,1993,4,23,11,6,4.3,nan,30,37.48,nan,nan,nan,10,nan,3.33,0.27
240151,THE,1993,4,24,4,13,56.6,nan,26.77,36.38,nan,nan,nan,47,nan,4.22,0.22
240220,ISK,1993,4,24,15,23,15.4,nan,27.44,39.03,nan,nan,nan,10,nan,3.22,0.27
240253,ISC,1993,4,24,20,58,12.17,1.09,28.2178,35.4436,11.71,11.3,90,89.3,16.7,3.73,0.225
240382,THE,1993,4,25,19,25,54.3,nan,28.12,35.13,nan,nan,nan,31,nan,3.63,0.225
241004,ISK,1993,4,30,8,58,26.7,nan,30.21,38.55,nan,nan,nan,6,nan,3.22,0.27
241032,THE,1993,4,30,14,9,1.5,nan,26.76,37.89,nan,nan,nan,2,nan,4.04,0.246
241038,ISK,1993,4,30,14,56,51.6,nan,26.84,37.97,nan,nan,nan,8,nan,4.14,0.246
241080,THE,1993,4,30,22,18,11.8,nan,28.42,37.24,nan,nan,nan,4,nan,3.97,0.27
241092,ISK,1993,4,30,23,59,46.5,nan,27.3,37.85,nan,nan,nan,10,nan,3.43,0.27
230282,ISK,1993,5,1,0,58,22.8,nan,27.18,38.71,nan,nan,nan,10,nan,3.22,0.27
230469,ISK,1993,5,2,3,27,58,nan,27.78,38.93,nan,nan,nan,10,nan,3.43,0.27
230475,ISK,1993,5,2,4,26,40.5,nan,28.3,37.16,nan,nan,nan,13,nan,3.75,0.27
230604,ISK,1993,5,2,21,48,41.7,nan,27.26,39.15,nan,nan,nan,9,nan,3.43,0.27
230607,ISK,1993,5,2,22,1,9.5,nan,27.37,39.13,nan,nan,nan,10,nan,3.33,0.27
230820,ISK,1993,5,4,6,46,8.1,nan,29.38,38.84,nan,nan,nan,8,nan,3.54,0.27
230837,ISK,1993,5,4,10,7,50,nan,29.26,38.86,nan,nan,nan,5,nan,3.22,0.27
230936,ISC,1993,5,5,2,27,15.15,0.61,28.0353,35.4392,6.5,4.88,nan,60.2,8.2,4.41,0.22
231001,ISK,1993,5,5,11,24,15.8,nan,30.89,38.62,nan,nan,nan,10,nan,3.43,0.27
231112,THE,1993,5,6,7,0,58.1,nan,27.98,39.16,nan,nan,nan,1,nan,3.75,0.27
231488,ISK,1993,5,8,9,32,57.6,nan,27.21,35.53,nan,nan,nan,7,nan,3.75,0.27
231565,ISK,1993,5,8,22,35,2.1,nan,28.91,37.19,nan,nan,nan,7,nan,3.43,0.27
231566,ISK,1993,5,8,22,36,0.2,nan,28.76,36.95,nan,nan,nan,10,nan,3.33,0.27
231567,ISK,1993,5,8,22,36,55.8,nan,28.51,37.26,nan,nan,nan,10,nan,3.22,0.27
231571,ISK,1993,5,8,23,15,59.3,nan,28.99,37.21,nan,nan,nan,10,nan,3.43,0.27
231572,ISK,1993,5,9,0,26,15.8,nan,28.61,39.26,nan,nan,nan,8,nan,3.65,0.27
231603,ISK,1993,5,9,6,22,18.2,nan,27.11,35.46,nan,nan,nan,8,nan,4.14,0.246
231651,ISK,1993,5,9,14,45,42.3,nan,30.36,35.93,nan,nan,nan,10,nan,3.75,0.27
231700,ISK,1993,5,9,22,40,23.1,nan,30.01,36.02,nan,nan,nan,33,nan,3.75,0.27
231703,ISK,1993,5,9,23,14,37.2,nan,29.9,37.46,nan,nan,nan,9,nan,3.75,0.27
231868,ISK,1993,5,11,2,7,46.3,nan,26.95,38.58,nan,nan,nan,10,nan,3.54,0.27
232156,THE,1993,5,13,0,29,33.3,nan,27.02,38.98,nan,nan,nan,3,nan,3.86,0.27
232174,ISK,1993,5,13,3,20,35.5,nan,27.92,39.18,nan,nan,nan,10,nan,3.33,0.27
232259,ISK,1993,5,13,18,6,21.2,nan,27.04,38.77,nan,nan,nan,10,nan,3.43,0.27
232480,ISK,1993,5,14,23,59,37.5,nan,30,36.19,nan,nan,nan,33,nan,3.97,0.27
232650,ISK,1993,5,16,3,14,3.1,nan,27.51,36.71,nan,nan,nan,12,nan,4.04,0.246
233018,THE,1993,5,18,6,45,46.3,nan,27.92,39.28,nan,nan,nan,1,nan,3.65,0.27
233156,ISK,1993,5,19,1,6,58.3,nan,28.91,37.07,nan,nan,nan,10,nan,3.33,0.27
233243,ISK,1993,5,19,13,47,44.6,nan,26.89,38.18,nan,nan,nan,13,nan,3.65,0.27
233276,ISK,1993,5,19,19,1,42.7,nan,28.62,36.61,nan,nan,nan,10,nan,3.53,0.225
233327,ISK,1993,5,20,0,37,31,nan,27.86,38.95,nan,nan,nan,7,nan,3.22,0.27
233384,ISK,1993,5,20,8,1,23.5,nan,30.17,36.87,nan,nan,nan,10,nan,3.75,0.27
233455,ISK,1993,5,20,16,38,14.3,nan,26.51,38.78,nan,nan,nan,15,nan,3.43,0.27
233722,ISK,1993,5,22,11,16,29.2,nan,29.09,39.26,nan,nan,nan,10,nan,3.33,0.27
233764,ISK,1993,5,22,16,30,8.6,nan,28.43,37.32,nan,nan,nan,9,nan,3.33,0.27
233833,ISK,1993,5,23,4,57,50.1,nan,30.53,37.79,nan,nan,nan,10,nan,3.43,0.27
234053,ISC,1993,5,24,13,57,8.23,4.63,26.1839,35.1508,70.8,12.44,nan,1.1,25.8,3.94,0.246
234145,ISK,1993,5,25,3,20,52.1,nan,29.43,37.59,nan,nan,nan,6,nan,3.65,0.27
234232,ISK,1993,5,25,17,59,55.7,nan,26.89,38.76,nan,nan,nan,10,nan,3.22,0.27
234240,ISC,1993,5,25,20,12,18.94,2.26,26.4562,35.289,51.5,12.25,nan,1,nan,3.94,0.246
234553,ISK,1993,5,27,4,38,57.7,nan,26.76,38.66,nan,nan,nan,9,nan,3.33,0.27
234785,ATH,1993,5,27,14,48,25.5,nan,26.29,35.3,nan,nan,nan,10,nan,3.83,0.246
235089,ISK,1993,5,28,8,1,55.3,nan,26.64,38.55,nan,nan,nan,7,nan,3.54,0.27
235091,ATH,1993,5,28,8,26,58.7,nan,27.28,35.42,nan,nan,nan,37,nan,4.14,0.246
235543,ISK,1993,5,30,2,50,17.9,nan,26.16,38.58,nan,nan,nan,9,nan,3.33,0.27
235716,ISK,1993,5,30,15,0,6.2,nan,29.13,39.23,nan,nan,nan,6,nan,3.65,0.27
235775,ISK,1993,5,30,15,43,48.8,nan,29.22,39.29,nan,nan,nan,10,nan,4.08,0.27
235990,ISK,1993,5,30,19,42,57,nan,29.56,37.98,nan,nan,nan,10,nan,3.22,0.27
236394,THE,1993,5,31,5,36,59.2,nan,26.75,37.64,nan,nan,nan,10,nan,4.22,0.22
225699,ISC,1993,6,1,16,33,9.43,0.47,27.8153,36.2589,5.685,5.8,90,104.8,8.7,4.23,0.225
225895,ISK,1993,6,2,10,19,45.4,nan,27.6,38.78,nan,nan,nan,10,nan,4.5,0.22
225977,ISK,1993,6,2,13,52,16.5,nan,29.92,38.92,nan,nan,nan,10,nan,3.22,0.27
226439,ISK,1993,6,5,0,59,59.2,nan,29.12,39.21,nan,nan,nan,11,nan,3.43,0.27
226490,ISK,1993,6,5,9,47,48,nan,30.57,36.53,nan,nan,nan,33,nan,3.33,0.27
226736,ISK,1993,6,6,15,28,0.1,nan,30.97,37.87,nan,nan,nan,10,nan,3.65,0.27
226754,THE,1993,6,6,18,16,2.8,nan,29.25,39.52,nan,nan,nan,1,nan,4.5,0.22
227258,ISK,1993,6,9,17,46,43.9,nan,26.86,38.32,nan,nan,nan,10,nan,3.54,0.27
227290,THE,1993,6,9,23,40,4.9,nan,27.34,39.49,nan,nan,nan,10,nan,3.43,0.225
227447,ISK,1993,6,11,2,46,36.8,nan,26.86,38.74,nan,nan,nan,10,nan,3.33,0.27
227482,ISK,1993,6,11,9,24,11.7,nan,28.69,37.17,nan,nan,nan,10,nan,3.43,0.27
227518,ISC,1993,6,11,13,9,3.3,0.95,26.5662,35.5117,3.9,3.175,nan,27.8,8.5,4.41,0.22
227833,ISK,1993,6,13,16,3,5.4,nan,29.08,39.13,nan,nan,nan,5,nan,3.22,0.27
227937,ISK,1993,6,14,10,56,49.4,nan,29.3,36.77,nan,nan,nan,10,nan,3.22,0.27
228176,ISK,1993,6,16,7,6,54,nan,27.86,39.06,nan,nan,nan,10,nan,3.43,0.27
228238,ISK,1993,6,16,16,37,1.7,nan,27.99,39.02,nan,nan,nan,10,nan,3.97,0.27
228280,ISK,1993,6,17,1,22,13.6,nan,27.63,38.61,nan,nan,nan,5,nan,3.22,0.27
228383,ISK,1993,6,17,19,13,14.8,nan,28.01,39.14,nan,nan,nan,10,nan,3.33,0.27
228819,ISK,1993,6,20,17,51,38.8,nan,25.9,38.83,nan,nan,nan,11,nan,3.85,0.22
229061,ISK,1993,6,22,17,52,7,nan,27.89,39.17,nan,nan,nan,10,nan,3.22,0.27
229115,ISK,1993,6,23,5,33,53.9,nan,29.18,37.87,nan,nan,nan,5,nan,3.33,0.27
229129,ISK,1993,6,23,7,24,0.7,nan,28.82,37.76,nan,nan,nan,10,nan,4.08,0.27
229215,ISK,1993,6,23,23,49,53.6,nan,26.24,38.96,nan,nan,nan,10,nan,3.54,0.27
229355,ISK,1993,6,25,2,4,12.2,nan,28.92,37.87,nan,nan,nan,10,nan,3.75,0.27
229646,ISK,1993,6,27,2,12,5.3,nan,28.02,39.1,nan,nan,nan,5,nan,3.43,0.27
229824,ISK,1993,6,27,23,40,49,nan,27.17,38.88,nan,nan,nan,11,nan,3.54,0.27
229855,ISK,1993,6,28,5,3,41.7,nan,29.42,36.77,nan,nan,nan,33,nan,3.54,0.27
229934,ISK,1993,6,28,17,13,59.8,nan,27.39,38.46,nan,nan,nan,10,nan,3.22,0.27
230019,ISC,1993,6,29,4,37,10.06,0.66,27.0432,35.1288,2.7,1.897,nan,15.5,5.2,5.04,0.225
217619,ISC,1993,7,1,4,21,58.47,2.06,27.2448,35.3468,29.2,12.1,nan,5,nan,4.04,0.246
217625,ISK,1993,7,1,6,20,5.1,nan,26.9,38.89,nan,nan,nan,5,nan,3.75,0.27
217644,ISK,1993,7,1,9,43,41,nan,26.3,38.39,nan,nan,nan,15.01,nan,3.54,0.27
217659,ISK,1993,7,1,11,51,58.2,nan,30.24,38.68,nan,nan,nan,2,nan,3.22,0.27
217837,ISK,1993,7,2,18,12,6,nan,28.11,39.2,nan,nan,nan,15.01,nan,3.43,0.27
218066,ISK,1993,7,4,17,25,3.6,nan,29.14,39.12,nan,nan,nan,8,nan,3.43,0.27
218114,ISK,1993,7,5,1,5,14.6,nan,27.99,39.21,nan,nan,nan,9,nan,3.22,0.27
218184,ATH,1993,7,5,11,51,18.7,nan,26.4,35.6,nan,nan,nan,10,nan,4.04,0.246
218296,ISK,1993,7,6,8,42,30.3,nan,29.4,37.85,nan,nan,nan,11,nan,3.65,0.27
218317,ISK,1993,7,6,11,51,3.6,nan,29.05,39.19,nan,nan,nan,10,nan,3.22,0.27
218492,ISC,1993,7,7,18,3,49.82,1.31,27.7718,35.274,27.9,7.78,nan,5,nan,4.24,0.246
218496,ISC,1993,7,7,19,25,15.47,1.25,27.8531,35.3635,19.4,9.076,nan,10,nan,4.14,0.246
218677,ISK,1993,7,8,21,40,21.9,nan,28.29,39.48,nan,nan,nan,8,nan,3.75,0.27
218863,ISC,1993,7,10,6,3,9.27,2.42,25.3696,36.3856,13.75,11.8,90,32.1,29.8,3.66,0.22
218948,ISC,1993,7,10,20,51,16.43,1.77,26.8239,35.4273,26.9,10.7,nan,5,nan,4.14,0.246
219491,ISC,1993,7,12,20,19,34.16,1.75,26.7664,34.874,23.2,7.843,nan,10,nan,4.24,0.246
221250,ISK,1993,7,16,5,47,14.7,nan,29.09,39.48,nan,nan,nan,6,nan,3.86,0.27
221597,ATH,1993,7,17,2,15,31.2,nan,25.82,35.63,nan,nan,nan,10,nan,4.14,0.246
222360,ATH,1993,7,18,10,57,30,nan,26.21,35.31,nan,nan,nan,5,nan,4.14,0.246
222627,ISK,1993,7,19,11,56,6.5,nan,28.04,39.21,nan,nan,nan,6,nan,3.43,0.27
223183,ATH,1993,7,21,9,45,38.3,nan,25.35,36.52,nan,nan,nan,10,nan,3.52,0.246
223378,ISC,1993,7,22,2,45,9.56,2.45,25.5187,36.8066,8.551,9.3,90,3.8,17.5,4.04,0.246
224054,ISK,1993,7,24,16,58,11.2,nan,27.74,37.26,nan,nan,nan,11,nan,3.86,0.27
224199,ATH,1993,7,25,8,27,54.9,nan,26.23,35.09,nan,nan,nan,5,nan,4.04,0.246
224407,THE,1993,7,26,8,5,59.8,nan,26.95,38.84,nan,nan,nan,10,nan,4.13,0.22
225089,ISK,1993,7,29,13,52,17,nan,27.6,39.35,nan,nan,nan,8,nan,4.03,0.22
225120,ISK,1993,7,29,17,8,15.2,nan,27.4,38.77,nan,nan,nan,7,nan,3.54,0.27
225213,ISK,1993,7,30,4,28,47.6,nan,27.52,38.57,nan,nan,nan,10,nan,3.33,0.27
211322,ISK,1993,8,3,17,6,38.8,nan,26.82,39.17,nan,nan,nan,10,nan,3.54,0.27
211767,THE,1993,8,5,1,10,31.9,nan,26.01,38.89,nan,nan,nan,0,nan,3.54,0.27
211800,ISK,1993,8,5,4,38,31,nan,28.77,37.68,nan,nan,nan,10,nan,3.43,0.27
211967,ISK,1993,8,5,19,4,57.7,nan,27.14,39.39,nan,nan,nan,10,nan,3.65,0.27
211977,THE,1993,8,5,20,31,59.3,nan,26.2,38.95,nan,nan,nan,7,nan,3.83,0.225
212265,ISK,1993,8,6,23,35,59.9,nan,27.7,39.32,nan,nan,nan,5,nan,3.22,0.27
212267,ISK,1993,8,6,23,55,36.1,nan,26.52,39.17,nan,nan,nan,9,nan,3.54,0.27
212602,THE,1993,8,8,4,29,27.8,nan,26.34,38.92,nan,nan,nan,7,nan,3.54,0.27
212824,ISK,1993,8,9,5,32,39.9,nan,27.03,38.11,nan,nan,nan,5,nan,3.43,0.27
213012,ISC,1993,8,9,22,26,56.81,0.59,27.63,35.5801,8.5,5.083,nan,69.7,11.5,4.22,0.22
213024,ISK,1993,8,10,0,38,37.1,nan,28.02,38.32,nan,nan,nan,10,nan,3.65,0.27
213267,ISK,1993,8,10,22,13,30.9,nan,29.1,38.07,nan,nan,nan,10,nan,3.22,0.27
213298,ATH,1993,8,11,1,54,10.3,nan,26.87,35.22,nan,nan,nan,5,nan,3.94,0.246
213339,ISK,1993,8,11,5,48,28.5,nan,29.97,37.46,nan,nan,nan,10,nan,3.54,0.27
213698,ISK,1993,8,12,21,9,27.2,nan,28.68,39.34,nan,nan,nan,9,nan,3.54,0.27
213959,ISK,1993,8,13,22,41,34.5,nan,28.17,38.32,nan,nan,nan,10,nan,3.22,0.27
214144,ATH,1993,8,14,20,51,28.2,nan,25.78,35.23,nan,nan,nan,10,nan,3.83,0.246
214145,ATH,1993,8,14,20,56,33.4,nan,25.6,35.57,nan,nan,nan,10,nan,4.14,0.246
214676,ISK,1993,8,17,0,20,34.6,nan,29.98,38.94,nan,nan,nan,10,nan,3.43,0.27
214742,ISK,1993,8,17,9,10,41.1,nan,28.92,38.55,nan,nan,nan,10,nan,3.33,0.27
214963,THE,1993,8,18,12,9,27,nan,26.03,35.27,nan,nan,nan,100,nan,4.87,0.22
215122,ISK,1993,8,19,7,28,27.5,nan,26.75,38.13,nan,nan,nan,5,nan,3.43,0.27
215137,ISK,1993,8,19,8,34,54,nan,29.01,36.65,nan,nan,nan,10,nan,3.65,0.27
215212,ISK,1993,8,19,15,56,6.3,nan,28.1,38.19,nan,nan,nan,5,nan,3.33,0.27
215298,ISK,1993,8,20,1,30,18.3,nan,26.87,38.72,nan,nan,nan,10,nan,3.65,0.27
215534,ISK,1993,8,21,6,40,53.7,nan,27.41,38.2,nan,nan,nan,10,nan,3.33,0.27
215559,ISK,1993,8,21,9,25,19.6,nan,26.98,38.33,nan,nan,nan,10,nan,3.54,0.27
215702,ISK,1993,8,22,6,26,40,nan,27.95,39.17,nan,nan,nan,12,nan,3.54,0.27
215863,ISK,1993,8,23,0,55,31.8,nan,27.06,37.95,nan,nan,nan,9,nan,3.54,0.27
216120,ISK,1993,8,24,4,47,48.2,nan,27.9,39.12,nan,nan,nan,12,nan,3.22,0.27
216294,ISK,1993,8,25,0,38,6.9,nan,27.02,38.5,nan,nan,nan,14,nan,3.22,0.27
216472,ISK,1993,8,25,22,57,9.7,nan,30.91,36.56,nan,nan,nan,10,nan,4.54,0.225
216502,ISK,1993,8,26,2,22,17,nan,27.83,38.91,nan,nan,nan,10,nan,3.33,0.27
216559,THE,1993,8,26,10,3,55.8,nan,28.08,36.73,nan,nan,nan,5,nan,5.34,0.22
216579,ISK,1993,8,26,11,45,7.9,nan,27.66,39.35,nan,nan,nan,8,nan,3.22,0.27
216621,ISK,1993,8,26,15,44,48.1,nan,30.44,37.46,nan,nan,nan,10,nan,3.65,0.27
216624,ISK,1993,8,26,15,50,56.2,nan,27.77,39.11,nan,nan,nan,10,nan,3.43,0.27
216638,ISK,1993,8,26,17,29,38,nan,27.8,39.04,nan,nan,nan,9,nan,3.86,0.27
216659,THE,1993,8,26,19,50,24.9,nan,27.51,39.07,nan,nan,nan,2,nan,4.41,0.22
216761,ISK,1993,8,27,8,50,39.7,nan,26.53,38.74,nan,nan,nan,10,nan,3.33,0.27
216866,ATH,1993,8,27,23,10,7.6,nan,26.6,35.76,nan,nan,nan,10,nan,3.94,0.246
216877,ISK,1993,8,28,0,22,28.1,nan,27.99,39.08,nan,nan,nan,10,nan,3.43,0.27
216909,ISK,1993,8,28,5,44,44.2,nan,27.65,39.4,nan,nan,nan,9,nan,3.22,0.27
217044,ATH,1993,8,28,23,41,40.2,nan,25.89,35.7,nan,nan,nan,10,nan,4.04,0.246
217169,ISK,1993,8,29,15,42,17.3,nan,26.85,38.82,nan,nan,nan,13,nan,3.22,0.27
217565,THE,1993,8,31,20,21,42.6,nan,26.91,38.5,nan,nan,nan,10,nan,3.54,0.27
217572,ISC,1993,8,31,21,17,49.17,1.14,26.6106,36.5052,11.08,10.4,90,33,nan,3.66,0.22
205519,ISK,1993,9,1,9,35,27.6,nan,26.77,37.55,nan,nan,nan,10,nan,3.43,0.27
205552,ISK,1993,9,1,13,11,34.6,nan,27.92,39.15,nan,nan,nan,5,nan,3.43,0.27
205590,ISK,1993,9,1,17,1,54.5,nan,31.09,38.1,nan,nan,nan,10,nan,3.75,0.27
205615,ISK,1993,9,1,21,10,32.3,nan,26.88,38.38,nan,nan,nan,10,nan,3.54,0.27
205756,ISK,1993,9,2,12,10,40.6,nan,29.01,36.74,nan,nan,nan,33,nan,3.75,0.27
205975,ISK,1993,9,3,22,14,56.7,nan,28.24,38.26,nan,nan,nan,5,nan,3.33,0.27
206077,ISK,1993,9,4,11,4,4,nan,27.76,39.51,nan,nan,nan,15,nan,3.43,0.27
206501,ISK,1993,9,7,3,14,44.9,nan,29.84,38.91,nan,nan,nan,10,nan,3.54,0.27
206723,ISK,1993,9,8,9,36,43.6,nan,27.87,37.84,nan,nan,nan,10,nan,3.22,0.27
206930,ISC,1993,9,9,12,48,33.96,0.77,27.9511,35.5294,7.4,5.152,nan,54.1,9.9,4.59,0.22
206972,ISK,1993,9,9,17,36,46.6,nan,28.28,38.47,nan,nan,nan,10,nan,3.22,0.27
206981,ATH,1993,9,9,18,11,42,nan,25.44,35.49,nan,nan,nan,10,nan,3.63,0.246
207342,ISK,1993,9,11,10,57,0.9,nan,26.57,39.11,nan,nan,nan,10,nan,3.22,0.27
207804,ATH,1993,9,13,23,21,25,nan,26.44,35.63,nan,nan,nan,10,nan,3.94,0.246
207874,ISK,1993,9,14,7,2,45,nan,27.45,38.49,nan,nan,nan,10,nan,3.33,0.27
207966,ISK,1993,9,14,17,34,18.1,nan,29.83,37.73,nan,nan,nan,10,nan,3.22,0.27
208022,ISK,1993,9,15,1,57,35.2,nan,26.87,39.43,nan,nan,nan,10,nan,3.33,0.27
208089,ISK,1993,9,15,9,4,18.4,nan,28.02,38.01,nan,nan,nan,10,nan,3.22,0.27
208200,ISK,1993,9,15,21,21,36.4,nan,28.13,38.33,nan,nan,nan,10,nan,3.33,0.27
208256,ISC,1993,9,16,5,17,36.08,2.04,26.644,35.2727,23.1,10.3,nan,7,nan,4.23,0.225
208466,THE,1993,9,17,7,21,42.3,nan,26.59,38.63,nan,nan,nan,1,nan,3.94,0.246
208468,ISK,1993,9,17,7,27,55.2,nan,26.46,38.48,nan,nan,nan,7,nan,3.43,0.27
208502,ISK,1993,9,17,11,17,17.2,nan,30.25,39,nan,nan,nan,10,nan,3.22,0.27
208568,ISK,1993,9,17,18,38,4.9,nan,30.25,38.73,nan,nan,nan,10,nan,3.65,0.27
208579,ISC,1993,9,17,20,45,56.64,0.78,25.7158,35.9151,8.22,8.4,90,10,nan,4.04,0.246
208658,ISK,1993,9,18,9,34,42.7,nan,29.24,36.65,nan,nan,nan,10,nan,3.54,0.27
208750,ISK,1993,9,18,23,42,6.3,nan,29.23,36.36,nan,nan,nan,10,nan,3.54,0.27
209430,ISC,1993,9,22,17,35,51.14,1.05,26.5564,34.65,8.5,5.133,nan,64.7,8,4.13,0.22
209434,ISK,1993,9,22,18,25,55.5,nan,28.93,36.7,nan,nan,nan,10,nan,3.54,0.27
209566,ISK,1993,9,23,12,33,34.9,nan,30.09,36.81,nan,nan,nan,5,nan,3.65,0.27
209737,ISK,1993,9,24,18,24,1.5,nan,26.87,38.09,nan,nan,nan,10,nan,3.43,0.27
210026,ISK,1993,9,26,8,22,52.1,nan,30.12,37.43,nan,nan,nan,10,nan,3.75,0.27
210116,ISK,1993,9,26,22,42,22.8,nan,27.1,37.85,nan,nan,nan,6,nan,3.75,0.27
210135,ISK,1993,9,27,2,15,59.8,nan,27.29,37.93,nan,nan,nan,5,nan,3.65,0.27
210149,ATH,1993,9,27,3,59,31.9,nan,25.45,35.54,nan,nan,nan,10,nan,3.94,0.246
210186,ISK,1993,9,27,10,11,34.5,nan,29.98,37.3,nan,nan,nan,10,nan,3.54,0.27
210343,ISK,1993,9,28,11,17,32.1,nan,26.87,37.57,nan,nan,nan,10,nan,3.54,0.27
210372,ISK,1993,9,28,15,16,43.8,nan,30.5,38.59,nan,nan,nan,10,nan,3.43,0.27
210381,ISK,1993,9,28,16,56,13.6,nan,29.43,39.22,nan,nan,nan,9,nan,3.65,0.27
210391,ATH,1993,9,28,17,50,48.9,nan,26.38,35.45,nan,nan,nan,10,nan,4.04,0.246
210601,ISK,1993,9,30,1,24,59.9,nan,27.36,37.99,nan,nan,nan,5,nan,3.54,0.27
200609,ISK,1993,10,1,18,36,6.1,nan,29.19,36.36,nan,nan,nan,10,nan,3.43,0.27
200800,ISK,1993,10,2,22,28,40.1,nan,29.08,36.53,nan,nan,nan,10,nan,3.65,0.27
201025,ISK,1993,10,4,9,8,49.1,nan,27.05,38.94,nan,nan,nan,10,nan,3.22,0.27
201129,ISK,1993,10,5,1,40,35.8,nan,30.31,38.82,nan,nan,nan,14,nan,3.33,0.27
201135,THE,1993,10,5,2,34,51.2,nan,27.86,34.45,nan,nan,nan,104,nan,4.74,0.225
201136,THE,1993,10,5,2,37,25.9,nan,27.83,34.8,nan,nan,nan,68,nan,4.33,0.225
201190,ISK,1993,10,5,12,35,56.7,nan,28.7,38.19,nan,nan,nan,10,nan,3.97,0.27
201208,ISK,1993,10,5,15,13,43.1,nan,30.7,37.83,nan,nan,nan,7,nan,3.43,0.27
201230,ISK,1993,10,5,18,35,39,nan,29.62,36.94,nan,nan,nan,10,nan,4.23,0.225
201237,ISK,1993,10,5,19,37,35.6,nan,29.06,36.87,nan,nan,nan,9,nan,3.97,0.27
201329,ISK,1993,10,6,10,49,14,nan,28.03,38.97,nan,nan,nan,5,nan,3.33,0.27
201417,ISK,1993,10,7,1,14,59.7,nan,29.05,36.76,nan,nan,nan,10,nan,3.54,0.27
201419,ISK,1993,10,7,1,20,49,nan,29.1,36.97,nan,nan,nan,10,nan,3.43,0.27
201452,ISK,1993,10,7,6,10,18.5,nan,29.8,36.84,nan,nan,nan,10,nan,3.22,0.27
201800,ISK,1993,10,9,20,13,25.2,nan,27.78,39.46,nan,nan,nan,10,nan,3.33,0.27
202169,ISK,1993,10,11,18,52,26.1,nan,28.95,36.66,nan,nan,nan,10,nan,3.75,0.27
202304,ISK,1993,10,12,19,21,15.6,nan,29.02,36.46,nan,nan,nan,10,nan,3.43,0.27
202357,ISK,1993,10,13,3,29,18.5,nan,28.1,38.81,nan,nan,nan,10,nan,3.33,0.27
202392,ISK,1993,10,13,7,43,38.2,nan,28.77,37.07,nan,nan,nan,10,nan,3.54,0.27
202519,ISK,1993,10,13,23,28,34.7,nan,29.35,37.39,nan,nan,nan,5,nan,3.22,0.27
202598,ISK,1993,10,14,10,29,16.7,nan,28.94,36.8,nan,nan,nan,5,nan,3.43,0.27
202664,ISK,1993,10,14,19,10,48.7,nan,29.69,39.01,nan,nan,nan,7,nan,3.43,0.27
202893,ISK,1993,10,16,4,18,32.5,nan,30.73,37.86,nan,nan,nan,10,nan,3.43,0.27
203017,THE,1993,10,16,21,23,25,nan,25.92,35.7,nan,nan,nan,5,nan,4.78,0.22
203018,THE,1993,10,16,21,32,36.2,nan,26.49,38.74,nan,nan,nan,4,nan,4.5,0.22
203024,ATH,1993,10,16,21,43,32.5,nan,25.68,35.69,nan,nan,nan,10,nan,3.83,0.246
203140,ISK,1993,10,17,13,48,7.3,nan,26.11,38.47,nan,nan,nan,10,nan,3.22,0.27
